DFT,MACE
-504314.2479258,-280.16658895765755
-504314.9460906,-280.61140526784146
-504315.9643917,-281.3226187946959
-504316.8475993,-281.90235755609757
-504317.5585356,-282.35912553523667
-504314.5848327,-280.26077497708695
-504314.888237,-280.8479207053033
-504314.9388303,-280.7788311344088
-504314.9436761,-280.7607219235938
-504314.9447174,-280.7488022588758
-504317.9349641,-282.2344868830404
-504316.7194851,-281.8741065033349
-504315.8577624,-281.354748936799
-504316.6567781,-281.84852470101674
-504317.1218052,-282.1674773239053
-504317.6511959,-282.5109182899099
-504318.4994863,-283.07217986772616
-504320.8743735,-282.39097771901334
-504316.482501,-281.67984419921777
-504316.4297603,-281.66745889648547
-504316.4294156,-281.66770196080824
-504314.5377387,-280.5564018172079
-504317.2476374,-282.20249034049976
-504315.1553784,-280.9239106771772
-504316.324525,-281.72843347459855
-504317.3326914,-282.385375654286
-504318.2292721,-282.93410854414594
-504316.2681686,-281.602447606153
-504316.4371144,-282.13091060708365
-504316.493442,-282.05161937772675
-504316.494356,-282.051977272739
-504316.4946259,-282.04924995642875
-504315.844799,-281.5415760714172
-504317.678752,-282.5100309258113
-504316.6925936,-282.07613748255966
-504317.6070719,-282.6884329750777
-504318.295924,-283.1114087609168
-504319.0297923,-283.56729347831157
-504313.9370771,-279.99988150638336
-504314.8587793,-280.65014813568297
-504315.70395,-281.2244263359127
-504316.7192537,-281.88936415687624
-504317.7962554,-282.5970561928225
-504315.4733776,-280.8996429093273
-504317.7954269,-282.5747337846568
-504316.0809245,-281.5327165232382
-504316.081132,-281.5326884061583
-504316.0809652,-281.5326761411152
-504314.6039353,-280.1024359056965
-504315.1016857,-280.7351133888273
-504315.1615943,-280.61888977874736
-504315.16634,-280.57851680646166
-504315.1670779,-280.5630938379254
-504315.1671115,-280.56251046484726
-504315.167109,-280.5626690237808
-504318.3501454,-282.95992443026245
-504315.1585231,-280.56297158281416
-740814.5203321,-281.40578529279634
-741047.8317469,-281.4362921217664
-741001.926876,-281.43231803452187
-740999.2021309,-281.43215796990347
-504314.8226932,-280.84407957109454
-504314.8227278,-280.8438696809024
-504314.8227336,-280.844382643037
-504314.8227481,-280.8441051318339
-504314.8228756,-280.8441351648816
-504318.8394542,-283.2701411046727
-504314.5559397,-280.8306724751695
-504315.9794465,-281.81324378230624
-504317.2992217,-282.68565643993696
-504318.4517171,-283.3932282231748
-504319.4217183,-283.93820811186623
-504317.5618262,-282.5853342340286
-504317.5618493,-282.5848368746976
-504317.5618471,-282.5849972544617
-504317.5617598,-282.58490130046806
-740535.7477218,-279.5406324933885
-504319.2162982,-283.4852283354575
-741438.594555,-279.6369154371922
-740717.4663951,-279.56098684596054
-740717.3461947,-279.56209075776275
-504316.4208141,-281.7752582870624
-504317.1189984,-282.1886268901603
-504317.7676276,-282.6124409250657
-504318.532499,-283.0976935705846
-504319.2834229,-283.5694847875787
-504322.3832273,-283.5667198662933
-504322.3793355,-283.5745671153217
-504314.6295329,-280.61426747641707
-504322.3812902,-283.5679415126005
-504317.0600108,-281.98113574368364
-504317.0600067,-281.98123629520654
-504317.0600596,-281.9816631946354
-504317.0600676,-281.98136763889914
-504315.3561204,-280.7888161282442
-504315.3561185,-280.7889465643839
-504315.3561533,-280.78907847374523
-504315.0079184,-280.7777703536322
-504315.007934,-280.7773077703716
-504314.7902098,-281.09949451959307
-504315.0079176,-280.7773864985722
-504315.1995468,-281.15948079078424
-504316.1858217,-281.7859851547091
-504317.3871814,-282.58406864908693
-504318.46894,-283.2630123144655
-504319.1942262,-283.6774286798242
-504317.5217555,-282.1172189204415
-504317.693412,-282.64388565197663
-504317.7485042,-282.55251201409214
-504317.7492125,-282.5492221261263
-504314.8270189,-281.04550128179227
-504317.7493562,-282.5459915072628
-504315.2841425,-280.61146709693656
-504315.547459,-281.16778940218063
-504315.6106441,-281.0929497696135
-504315.6133711,-281.0798564868527
-504315.6138339,-281.0723138470755
-504315.3158996,-281.07826995566313
-504315.3163902,-281.078487231008
-504315.3163927,-281.0783195638111
-504315.31639,-281.07833069332537
-504317.9362462,-282.2133790513855
-504314.8285218,-281.04390036555054
-504317.0369324,-282.1850850818495
-504317.0369467,-282.18473308054314
-504317.0373313,-282.1848160294504
-741234.7844634,-282.81129914527014
-741493.9678699,-282.8426680346493
-741414.2921964,-282.83363958023176
-741415.5642418,-282.833871557401
-741415.1954897,-282.8338754971956
-504318.1394027,-282.5368160320961
-504318.2733071,-283.0668888825455
-504314.8287924,-281.0400222321396
-504318.3299575,-282.97304402666185
-504318.330247,-282.976596998255
-504318.3303269,-282.97571550360396
-504315.2091116,-280.7882108414456
-504315.5520375,-281.36337239540217
-504315.6111986,-281.2779623987907
-504315.6169444,-281.2490152892342
-504315.6180296,-281.2350637375356
-504315.6180352,-281.23503602778686
-504315.6199079,-281.2351469490798
-504314.8287909,-281.04006729772215
-504315.6199233,-281.23548405393205
-504317.3072413,-281.9805936480026
-504317.4951242,-282.54251629378354
-504317.5483096,-282.4610331188795
-504317.5496994,-282.4574396103565
-504317.5499355,-282.45319728092437
-504316.6575763,-281.8702680748973
-504316.6575912,-281.8699123736926
-504316.6575626,-281.87001488365917
-740760.5001213,-281.37638479278684
-504314.8283051,-281.04039091647695
-741012.8933153,-281.41039904680144
-740953.4103677,-281.4044343378438
-740952.1538548,-281.4043887423129
-504317.2758436,-282.08730059034895
-504317.4612123,-282.6196516399217
-504317.519965,-282.53491878463126
-504317.5222273,-282.5270622436698
-504317.5226806,-282.5197718278932
-504314.9168592,-280.69249762169045
-504314.9168511,-280.69284190634585
-504314.8282833,-281.04043448462073
-504314.9168582,-280.6925707254405
-504314.9169385,-280.6919569709436
-740715.1831334,-282.127984844824
-741018.4601369,-282.168557485842
-740947.1215222,-282.1609841414803
-740941.637225,-282.1603330647993
-504314.2375948,-280.42004391639784
-504314.2376036,-280.42015036376296
-504314.2376028,-280.4203711756977
-504314.2376073,-280.42033630481353
-504317.4357301,-282.4118459041268
-741111.4909038,-282.12884492331125
-741304.5982545,-282.15220738013886
-741255.0200594,-282.1465823335031
-741254.739038,-282.1465603375259
-504317.3309936,-282.086135688059
-504317.4526101,-282.61489272759576
-504317.5131509,-282.5182136826063
-504317.513148,-282.51977211164734
-504318.0645171,-282.5213789713975
-504318.1996929,-283.0409654151631
-504317.8393773,-282.6381370556072
-504318.2594226,-282.952097256164
-504318.2594292,-282.9559248090393
-504318.2594445,-282.9557004158529
-504314.887363,-280.89895654653805
-504316.1789823,-281.7540922284488
-504317.1382118,-282.3721845780429
-504318.1384275,-282.97292584528526
-504318.582363,-283.22868530146087
-504316.5950065,-281.8637927419879
-504316.595024,-281.8631615559914
-504318.1266466,-282.80028702521565
-504316.595019,-281.8632037147767
-504316.5950365,-281.86322687619526
-504316.5979462,-281.7985999105705
-504316.5979569,-281.79827081537564
-504316.5979267,-281.79831854874527
-504316.5577349,-281.753387172538
-740973.1628597,-281.2131364769066
-741161.5409153,-281.2361544869334
-741119.3398902,-281.2324564968834
-741118.3406912,-281.23246988262343
-504318.3419525,-282.90543876460526
-741035.3970835,-280.6182702291121
-741251.793486,-280.6441782140367
-741201.8478433,-280.6396676858593
-741197.8084448,-280.63930838621525
-504317.0268086,-282.0939072653201
-504314.2981873,-280.6217680397241
-504315.5540292,-281.4899279762812
-504316.7858669,-282.3112509172081
-504317.8807211,-282.9878996976571
-504318.7975525,-283.5041679704688
-504318.7231405,-283.1293374296939
-504315.1654915,-281.1241277979942
-504315.1655437,-281.12414005708337
-504315.1655567,-281.12458402386005
-504315.165573,-281.1243859846186
-504315.1655787,-281.1244038338943
-740742.5903293,-281.85122768721544
-740970.8716504,-281.88183091266535
-740916.8245882,-281.87678029328623
-740913.4827016,-281.8765090570955
-504315.5666748,-280.8525014027748
-504317.9321608,-282.21332705919053
-504319.1642977,-283.37128344438594
-504315.8662312,-281.4314530658895
-504315.935539,-281.33850381866876
-504315.9378858,-281.32120521154354
-504315.9382341,-281.3144339952285
-504324.6810035,-285.89113305989787
-504315.1474282,-280.4494504363489
-504315.1474233,-280.44961713872004
-504315.1473454,-280.4501065166018
-504315.1473532,-280.44991528128446
-504316.6675569,-281.7540654793045
-504319.812674,-283.7806100569338
-504316.6675719,-281.75360593835984
-504316.6675705,-281.7535633666494
-504316.6669428,-281.7534803992175
-504317.5420562,-282.3299502249058
-504317.5420553,-282.3301561430412
-504317.5420553,-282.3301947232155
-504317.5419078,-282.33043169128996
-504315.6477976,-281.2017898625258
-504316.6385998,-281.85362153753346
-504317.9116989,-282.7096230560298
-504320.3828896,-284.09437328585256
-504319.0173502,-283.4063774074894
-504319.7485752,-283.8085485122738
-504314.9613809,-280.9972730908828
-504315.6091002,-281.3959830315545
-504316.6623176,-282.11401542142966
-504317.5539245,-282.69077511236435
-504318.2858216,-283.13532603122025
-504315.7478469,-281.0475624063654
-504315.9049236,-281.56993300022765
-504315.9619983,-281.4942053788795
-504316.8860296,-282.04961848996567
-504315.9624316,-281.4970426621683
-504315.9625445,-281.49543250282886
-504315.6786037,-281.45505581839456
-504316.4699254,-281.9456981744412
-504317.4742622,-282.62222840452404
-504318.3288327,-283.1629430264323
-504319.0963511,-283.6258399233074
-504315.4073822,-281.054473925969
-504315.7889849,-280.88760569472765
-504315.9932383,-281.40383188275297
-504316.8860444,-282.0493849020719
-504316.0321443,-281.3408473499893
-504316.0347805,-281.3268939145174
-504316.0353964,-281.315191565966
-504316.0354016,-281.3149553326884
-504316.0354057,-281.3150553888155
-504316.0354027,-281.31514379990836
-504316.0354051,-281.3150672152368
-504316.0566334,-281.5297272011253
-504312.5253165,-279.16573321758574
-504312.9632039,-279.4312464320294
-504316.8860495,-282.0493624988196
-504313.5604861,-279.8109291884373
-504314.0471884,-280.0938314891968
-504314.9831155,-280.7190523516825
-504316.1568781,-281.5395562502997
-504316.9236409,-282.01421891079224
-504317.551868,-282.43139983822005
-504318.2075169,-282.8533677984096
-504318.5375429,-283.0904151835912
-504314.066434,-279.94964075249936
-504314.3034221,-280.4985255484335
-504316.8861496,-282.04932211994037
-504314.339976,-280.43312432601135
-504314.343554,-280.42001970922286
-504314.344353,-280.4094644828225
-504314.3443521,-280.40943981391024
-504314.3507214,-280.4095001845559
-504314.3507382,-280.40907652350364
-504314.35074,-280.40902905775107
-504315.628471,-281.14441519354517
-504315.6284709,-281.14438200415736
-504315.6286098,-281.144320324258
-504316.5619263,-281.71675492146727
-504314.3440572,-280.3420070930316
-504314.3440849,-280.34102282962294
-504314.344297,-280.3411770014976
-504324.2514941,-285.2392498256402
-504314.4752466,-280.1657480599186
-504314.7334091,-280.7406203153029
-504314.7826553,-280.65444443632305
-504314.7871432,-280.6380979292436
-504314.7881879,-280.62674469026155
-504314.2577048,-280.1548894463932
-504316.5619214,-281.7167178661259
-504314.8091289,-280.4953707223452
-504315.6496532,-281.0727796524713
-504316.3918954,-281.54587151144034
-504317.1918567,-282.0854990764768
-504315.8975806,-281.4591616946031
-504316.4173867,-281.75455748660335
-504317.2937921,-282.3340831042295
-504318.0726091,-282.82119230247986
-504318.3718425,-283.0143450315097
-504317.0606084,-282.09892037658165
-504316.5618934,-281.7166055657306
-504317.9635141,-282.6799436923169
-504318.5614645,-283.0836003347229
-504319.1668281,-283.4770007153322
-504319.8901414,-283.9591780888845
-504316.5703396,-281.88427053547053
-504324.3893573,-285.86798535529636
-504315.9444781,-281.3905381618583
-504315.9444805,-281.3903766634944
-504315.944515,-281.390356789726
-504315.9926065,-281.56113860168176
-504317.93216,-282.2137630608964
-504315.6143682,-281.20884162694404
-504313.2692928,-279.729309370143
-504313.2693025,-279.7291881809124
-504313.2693003,-279.72900484265716
-504313.2693004,-279.7290030347028
-504313.2693216,-279.72897835103123
-504316.4693328,-281.7421941764223
-504317.632215,-282.5223480240247
-504318.9434485,-283.397161453211
-504320.0401217,-284.09019312879883
-504320.7566054,-284.50014855144275
-504315.6143765,-281.20882774540235
-504314.8717985,-280.51100332314627
-504315.7031354,-281.0530843950096
-504316.5937027,-281.6939889741903
-504317.1348434,-282.06597886048087
-504317.841715,-282.538233100673
-504323.8845753,-284.73990594706424
-504316.2875943,-281.49744107832674
-504316.5260215,-282.056204233566
-504316.5794552,-282.02190116808214
-504316.5835875,-282.0100624470004
-504315.6143928,-281.2089045624802
-504316.5849339,-282.0007664580626
-504316.5849781,-281.99998356181595
-504316.5849837,-282.00029997789113
-504316.5873309,-282.0003997244155
-504324.5274761,-284.93098875981696
-504317.7997591,-282.18776423974015
-504317.9452225,-282.73341728282276
-504318.0051751,-282.6415766852569
-504318.0053417,-282.6449715316338
-504318.0053778,-282.6442779606569
-504315.6143904,-281.2089998817525
-504316.041436,-281.4351117226715
-504318.6323005,-283.06886149134573
-504318.6323109,-283.0685349213583
-504318.6323281,-283.0686206195205
-504315.9411655,-281.3819219721129
-504316.0863746,-281.89117310487205
-504316.1381246,-281.80970998971725
-504316.1401933,-281.80823295529666
-504316.1408953,-281.8033171883831
-741318.623096,-282.15476519626844
-504316.1430416,-281.5923750282142
-741487.9700236,-282.17430601758974
-741447.3933326,-282.17032050471755
-741444.147571,-282.1699671662137
-740812.4414638,-280.9484952573382
-741065.6756366,-280.9798100049218
-741005.9285534,-280.9736482726465
-741013.6619156,-280.97531554833165
-741012.1096256,-280.9754262679415
-504315.1300612,-280.6769679288515
-504316.2904641,-281.4962728824305
-504316.9000362,-282.04787625974524
-504317.4070348,-282.25470102121824
-504318.138334,-282.73943808397377
-504316.2501169,-281.58908051923225
-504316.2501369,-281.5887270429885
-504316.250139,-281.5887481153699
-504316.2501059,-281.5887391313369
-504314.6775812,-280.6461974185023
-504321.6488152,-282.93565970911675
-504315.1914407,-280.6301069881897
-504315.3387765,-281.15019325757294
-504317.9723491,-282.73498366630287
-504315.3971447,-281.06814980681474
-504315.3972875,-281.0707326350421
-504315.3973515,-281.06976113315795
-504316.5944842,-281.75842114578745
-504317.5321088,-282.36485245588295
-504318.5835525,-283.07043106317525
-504319.474297,-283.6344803973039
-504320.1418032,-284.02273011788094
-504319.3161327,-283.1451643457485
-504319.4543009,-283.6804555767315
-504318.950532,-283.33590379018216
-504319.5173906,-283.5867319484668
-504319.5175452,-283.58998695281275
-504319.5175883,-283.58921012271645
-504317.5568489,-282.5018558347649
-504317.5568514,-282.50181713390265
-504317.5568459,-282.5017704941926
-504315.2867142,-280.9769421477954
-504315.7177099,-281.14593107039195
-504315.7177019,-281.14609898521024
-504315.7176407,-281.14646394955923
-504319.1983016,-283.47602286132013
-504315.7176541,-281.14599241200244
-741333.503882,-282.37197919988057
-741525.4272689,-282.3937203396436
-741477.6120817,-282.38784110128415
-741475.1068708,-282.3875273517771
-504324.9675519,-285.5024750695333
-504316.4472821,-281.61212821872846
-504316.9131658,-281.89907879705635
-504317.4561519,-282.2627483357499
-504317.806043,-282.48065294277836
-504316.2708633,-281.6573563537934
-504318.6643326,-283.06814583844687
-504319.3747723,-283.51722004179834
-504320.0460052,-283.92368186623054
-504320.6095307,-284.21919741558224
-504315.1691947,-280.8963347851552
-504315.1691938,-280.89637818564626
-504315.1691266,-280.8965757613044
-504317.2497989,-282.17985480454433
-504317.816413,-282.51590800508717
-504318.5588286,-282.9767400063082
-738722.7586355,-281.95369222416724
-504316.2708582,-281.6573925777272
-504319.1220957,-283.30594327026085
-504320.0672705,-283.92187322233804
-504315.770769,-281.45144091072984
-504316.6209403,-281.9562304526479
-504317.7912425,-282.66938926550904
-504318.8324754,-283.2714570928473
-504319.4654595,-283.61490000012554
-504316.8277619,-281.45826304022603
-504316.9462277,-281.92889305364946
-504316.9813359,-281.8713738898193
-504316.270864,-281.6575390512755
-504316.9817719,-281.87617386739913
-504316.9818797,-281.8762933847987
-504316.9818836,-281.8760621871852
-504316.9797863,-281.8759696797808
-504316.9797864,-281.875895704772
-504316.979749,-281.87591539495986
-504317.1301967,-282.1477838685854
-504317.8655605,-282.6013550327739
-504318.9881752,-283.36712891944126
-504319.9499837,-283.9910735355023
-504316.2708737,-281.6572337818785
-504320.5164754,-284.31946836407917
-504320.9088743,-284.50671011598985
-504317.3051201,-282.28649310409065
-504317.3051074,-282.2877565000731
-504317.3051167,-282.2868039428806
-504317.304419,-282.29150876400143
-504316.7390462,-282.0342803669374
-504316.7390517,-282.03405545189514
-504316.7390356,-282.03409013137906
-504318.0236922,-282.634307933082
-504314.9845937,-280.6173474949841
-504318.023698,-282.6343012821752
-504318.0237044,-282.6341832362407
-504318.0237205,-282.6342328184924
-504323.9588619,-284.968794829326
-504316.4022632,-281.6972192041999
-504316.4022709,-281.6969462758988
-504316.4024275,-281.6970894385366
-504317.7819961,-282.47790383065495
-504317.7820095,-282.47762721295334
-504317.7820463,-282.4777670591602
-504316.6223268,-281.8654575945861
-504316.3767743,-281.69355512380025
-504316.3768613,-281.69202070161134
-504316.3768587,-281.6920726821287
-504316.3725996,-281.69193958889366
-504316.5998409,-281.81722158470717
-504317.4559005,-282.3753078690419
-504318.6341917,-283.1736781326981
-504319.640609,-283.8042204190092
-504320.4080803,-284.220015354134
-504321.0682626,-284.5126558265781
-504316.6224144,-281.8646909931432
-504321.6769189,-284.77455018971733
-504322.1461943,-284.92618710994805
-504322.5203851,-285.03668181980726
-504315.656904,-280.97001860315413
-504315.8230329,-281.4777191660006
-504315.8535466,-281.42985970194763
-504315.8551066,-281.4270288832487
-504315.8553782,-281.4222511362435
-504315.8553815,-281.4222364987677
-504315.8523299,-281.4222580918511
-504316.6224013,-281.86470007418103
-504315.8523301,-281.4220282213984
-504315.8524,-281.42201534934577
-504315.8091917,-281.3149579896994
-504315.8091982,-281.3146795726264
-504315.8091998,-281.31454391031684
-504315.8092411,-281.3145131019827
-741253.6779398,-280.12020485444606
-741459.0106367,-280.1451430175143
-741416.6484054,-280.14168793205187
-741414.113339,-280.1415375523398
-504316.6223993,-281.86468937539166
-504317.1531658,-282.0718411298192
-504317.1531798,-282.07160051013153
-504317.1531773,-282.07175231237926
-504317.155994,-282.0716902202565
-504319.2258991,-283.06148881166234
-504319.3628668,-283.59498487553594
-504319.4233911,-283.50846580567344
-504319.4238583,-283.5128444346081
-504319.4239456,-283.5124688583974
-504313.7806651,-279.99314370455323
-504317.2472501,-282.234672135132
-504313.7806282,-279.99319133892465
-504313.7806146,-279.993528032986
-504316.4972975,-281.5594562612504
-504316.6328483,-282.07136889645415
-504316.6898879,-281.98727024338564
-504316.6911211,-281.9882443727648
-504316.6914636,-281.98539337305687
-504315.7710459,-281.2514400040512
-504317.2919427,-282.27205222056216
-504318.6734646,-283.17144189709694
-504318.5222781,-283.09551751020166
-504319.9097493,-283.9407355142976
-504320.9901761,-284.5728486769576
-504316.9854499,-281.8442941716337
-504317.1075225,-282.3468081936709
-504317.1613573,-282.25965128139154
-504317.1614567,-282.264342162804
-504317.1614769,-282.2645448976287
-504317.954315,-282.52270187282176
-504318.3438552,-282.74977293762424
-504319.2657985,-283.3138794685428
-742012.2628541,-282.47934107131294
-504319.5913025,-283.79037238937866
-504320.0433606,-283.77549098331116
-504321.0009186,-284.37951241298765
-504314.8544787,-280.61142223577707
-504316.0251298,-280.9646234901461
-504316.1799701,-281.5103747987968
-504316.2320886,-281.40763326013655
-504316.2339401,-281.4025757318816
-504316.2344558,-281.39400854195134
-504314.720932,-280.7653250740527
-504314.7209431,-280.76508236847235
-504320.6069969,-284.41206764156243
-504314.7209444,-280.76510677977603
-504314.7209425,-280.7651078685126
-504318.5515475,-283.04316130152654
-504318.5515696,-283.04261410974726
-504318.5515683,-283.04265232227584
-504318.5515129,-283.0426055665641
-504316.9904848,-281.99145527440373
-504318.2697596,-282.79438062541493
-504319.6770471,-283.6737496306888
-504320.8752734,-284.38872119879056
-504321.5217689,-284.9279616314511
-504321.7907979,-284.8922208681037
-504319.2458012,-283.0626548085596
-504319.3771086,-283.59207987844184
-504319.4360475,-283.50119110077037
-504319.4364708,-283.5049406850482
-504319.4365511,-283.50404082951866
-504318.852582,-283.0882521743987
-504317.2897813,-282.13738409416675
-504318.7365156,-283.1090141519348
-504319.9536558,-283.89090544927603
-741200.3366346,-281.7002997791224
-504321.0341203,-284.5558255115118
-504321.9573487,-285.1095579591595
-504314.5007089,-280.25576567459865
-504314.7709985,-280.8386722061506
-504314.8423892,-280.7528173995983
-504314.8459121,-280.7351841332748
-504314.8466056,-280.7248119550178
-504314.4865054,-280.51118157245975
-504315.594957,-281.15619881677964
-504315.5948793,-281.1561366297197
-741394.0482356,-281.72273311277814
-504315.5948803,-281.1564645116459
-504312.4298961,-278.85906992676115
-504312.7256234,-279.455886280738
-504312.7813954,-279.3964155752437
-504312.7882162,-279.38224486973127
-504312.7901678,-279.36795057402986
-504312.7905257,-279.3666367340441
-504312.7905434,-279.36760552074117
-504312.7905288,-279.3677955725162
-504316.9008518,-282.10050008083203
-741353.3396103,-281.717397468471
-504318.1676753,-282.92982300840333
-504319.1776309,-283.5411582598842
-504320.1605129,-284.1126427501324
-504321.0972598,-284.6487597748707
-504313.3470228,-279.6204420347264
-504313.3473877,-279.61290429732367
-504313.3473328,-279.6145579643133
-504313.3473719,-279.61334120858584
-504314.9243856,-280.77050779711016
-504315.6895241,-281.2500077533543
-741350.4158139,-281.71707118057583
-504316.3936576,-281.73617555807976
-504317.0239892,-282.14385626514695
-504317.6436163,-282.54905385469254
-504315.4947077,-281.28312412838164
-504315.7000419,-281.76378652968293
-504315.7615611,-281.7545629168042
-504315.7686362,-281.7464138491725
-504315.7715332,-281.7347757394731
-504315.7715321,-281.73480802292505
-504315.8269847,-281.7349853684955
-504315.2266141,-281.03454557970497
-504315.8269853,-281.7321775231254
-504315.8269888,-281.73175727622595
-740448.7379104,-281.1912145792657
-740680.6466848,-281.22271738454685
-740627.8021654,-281.21673154452606
-740623.7912526,-281.2162581435645
-504312.989668,-280.109887126971
-504314.1795144,-280.97481108289463
-504315.1658263,-281.71174335777874
-504316.1164442,-282.29252797630465
-504316.4131183,-281.8539193925877
-504316.88778,-282.7228142672516
-504314.200764,-280.29405014973383
-504314.9149281,-280.7713748647202
-504316.0093745,-281.5583347744589
-504316.9886245,-282.2107205159764
-504317.6076101,-282.5821631524859
-504313.4674803,-279.7224015355247
-504314.1177796,-280.1269178330925
-504314.7774408,-280.5861126533739
-504315.4632363,-281.04316032621125
-504317.0619922,-282.2553601075836
-504315.8642536,-281.3096976183804
-504315.5354671,-281.03254896603937
-504315.7061035,-281.52028226502324
-504315.7595198,-281.4823945093013
-504315.7664811,-281.4799313009194
-504315.769869,-281.4683438677789
-504315.7699096,-281.4686857901748
-504315.7699091,-281.46867898969884
-504315.7687039,-281.46866741940903
-504315.7687127,-281.4683495686065
-741060.3872748,-282.3943049031134
-504317.8747977,-282.73868444419577
-504315.7687737,-281.46833543994177
-504314.3726876,-280.2649562060249
-504314.6076995,-280.7823802136478
-504314.6753453,-280.79175374409374
-504314.6834906,-280.7893988512516
-504314.685405,-280.78294409491645
-504314.6854329,-280.78279048048256
-504314.6854431,-280.7826836056895
-504314.6811814,-280.78268491327543
-504314.6811973,-280.7821606379385
-504318.751383,-283.27411093889526
-504314.6811985,-280.78207264374976
-504315.8928915,-281.37150100191144
-504315.922728,-281.5654146073044
-504316.6147577,-281.98181807037145
-504317.6324138,-282.672224353054
-504318.4800368,-283.21743287974266
-504319.2494125,-283.686019721015
-504317.3766277,-282.37614669448703
-504318.3895722,-282.9805387490168
-504319.2046482,-283.48915773786814
-741295.3453216,-282.9123964479753
-504319.8727514,-283.89372112545965
-504320.7112658,-284.38636659139473
-504314.7822695,-280.87185028031394
-504315.3466164,-281.228752068328
-504316.2189346,-281.8576073470295
-504316.9437016,-282.342868485813
-504317.5784813,-282.7531906401998
-504316.6516306,-281.5999509636734
-504316.8777099,-282.14140664552144
-504316.9292693,-282.0487781075908
-741501.5319502,-282.93624370179157
-504316.9333174,-282.03235221977707
-504316.9341403,-282.02121724756165
-504315.7666928,-281.4137529828821
-504315.7707106,-281.4085103341337
-504315.7719024,-281.4029836778363
-504315.7719124,-281.4029861997778
-504314.246277,-280.3139459088198
-504314.2463372,-280.312812369771
-504314.2463384,-280.31261348196585
-504314.2463368,-280.31270263803367
-741442.5848998,-282.9294303104497
-504316.5244525,-281.8465051604957
-504313.2865419,-279.3467423334327
-504313.5323958,-279.87765384147707
-504313.5905628,-279.84387398093713
-504313.5997298,-279.83093882728144
-504313.603378,-279.81276439929104
-504313.6033994,-279.81357194170255
-504313.6033989,-279.8142840057605
-504313.6084874,-279.8142948832745
-504313.608488,-279.81440137759165
-741440.6253613,-282.9291941731967
-504313.608481,-279.81441503006073
-504313.5309297,-279.7531629734998
-504313.7925006,-280.26565606126144
-504313.8614908,-280.2606150375375
-504313.8706096,-280.2431983273082
-504313.8731681,-280.2267477799152
-504313.8732114,-280.2277617092051
-504313.8732158,-280.2282755001598
-504313.873215,-280.2286523262352
-504313.8732154,-280.2287461475214
-504316.7397856,-281.83750805481935
-504317.4609382,-282.189317917545
-504317.6191587,-282.7242494987466
-504317.6764218,-282.63631207520956
-504317.6771112,-282.63626775824304
-504317.6772656,-282.6335834407372
-504317.1044091,-282.08702709086646
-504318.3957217,-282.91917149364195
-504319.0849655,-283.34972045525836
-504319.821268,-283.7835923597735
-504320.433146,-284.15518001393167
-504316.7398745,-281.835164670017
-504318.7701052,-283.062069910412
-504318.7703056,-283.05811994214264
-504318.7702981,-283.05837774089724
-504318.7694423,-283.0587338790748
-504315.018314,-280.58795001843424
-504315.195368,-281.10693802287324
-504315.2481558,-281.0295587706253
-504315.24995,-281.0247225064067
-504315.2503383,-281.0194605164273
-504317.0999255,-281.8706604849892
-504316.7398704,-281.8352992443158
-504317.2194834,-282.38153402709435
-504317.2760686,-282.2951904734999
-504317.2760762,-282.2968979212583
-504314.6062865,-280.6682408017805
-504316.0148764,-281.64398202090086
-504317.3285949,-282.49579349403746
-504318.4728502,-283.18613246811276
-504319.4324206,-283.7255624578948
-504314.9458189,-280.75276747415484
-504314.9458169,-280.75281272469687
-504316.7398114,-281.8354428454123
-504314.9458182,-280.7527450196893
-504314.9458095,-280.75272222378203
-504316.1558553,-281.60336768545636
-504316.1558587,-281.6032285635556
-504316.1558306,-281.6032615550634
-504315.3800823,-281.0162893765287
-504315.568549,-281.5742944150609
-504315.603268,-281.52545012843615
-504315.6032412,-281.5264446332988
-504315.6025449,-281.52934353247434
-741102.8593958,-282.3989481382321
-504316.3021101,-281.6379605213459
-504315.6025474,-281.529321890827
-504315.60255,-281.5292955758452
-739144.1607671,-282.46932784933796
-742685.5482815,-283.0219576672744
-741590.7376146,-282.93471112016664
-741594.590088,-282.9312676053016
-741569.8258233,-282.92692499787705
-738879.9991447,-281.61191284988894
-742176.9158788,-282.1534903812167
-741304.8360123,-282.0759968439277
-504318.8457046,-283.0601209939415
-741302.5942847,-282.07492207827306
-741242.0536992,-281.3779708228835
-741448.6467822,-281.40343897642157
-741396.0097029,-281.39852224659154
-741393.481023,-281.39835556195703
-504313.8762965,-280.2372045246783
-504313.8767171,-280.2317713014781
-504313.8766956,-280.2320010168966
-504313.8767051,-280.23184483125186
-504322.2348444,-283.2554656475518
-504318.8457221,-283.0597203772934
-504315.4005254,-281.1224041966371
-504315.4005187,-281.12251820642535
-504315.4002839,-281.12290233580734
-504315.4002987,-281.1225350423305
-504315.5576851,-281.20746074585367
-504315.5576948,-281.20712435974025
-504315.557776,-281.20723536729537
-504317.5201081,-282.1471949472975
-504317.5201213,-282.14684887199877
-504317.5201835,-282.14702138922127
-504318.8457176,-283.05987254869484
-504316.7922314,-281.63738747351084
-504316.9621855,-282.1569864828417
-504317.016605,-282.0743645893032
-504317.0183323,-282.06939431521573
-504317.0186749,-282.0636759182857
-504314.600773,-280.4343342905076
-504315.2885349,-280.87334885338635
-504316.3708815,-281.6225204332662
