DFT,MACE,num_al
-1077520.347308,-1077519.6164479712,40
-1077520.347279,-1077519.6164479696,40
-1077520.320496,-1077519.6162110018,40
-1077520.34579,-1077519.6164102745,40
-1077520.34744,-1077519.6164423146,40
-1077520.347499,-1077519.616451631,40
-1077518.602,-1077519.5842801547,40
-1077520.347556,-1077519.6164725665,40
-1077520.347568,-1077519.6164773987,40
-1077520.347747,-1077519.6164824627,40
-1077519.350612,-1077519.5940502817,40
-1077519.907695,-1077519.6083893517,40
-1077520.07279,-1077519.6115785707,40
-1077520.241363,-1077519.614797288,40
-1077520.300061,-1077519.6159197674,40
-1077520.32086,-1077519.6163117213,40
-1123290.894937,-1123294.9675109403,39
-1123292.54725,-1123294.9973332463,39
-1123295.739744,-1123295.059392537,39
-1123295.762168,-1123295.0601353631,39
-1123295.778017,-1123295.0608053724,39
-1123295.785157,-1123295.0613276553,39
-1123295.787401,-1123295.0614214784,39
-1123295.789111,-1123295.0611845746,39
-1123295.790114,-1123295.0611371363,39
-1123295.779699,-1123295.0611371363,39
-1123295.75436,-1123295.060615773,39
-1123295.78082,-1123295.061147524,39
-1123294.280677,-1123295.026671381,39
-1123295.781095,-1123295.061126528,39
-1123295.781355,-1123295.0610996631,39
-1123295.7818,-1123295.0611121303,39
-1123295.781945,-1123295.0611307716,39
-1123295.782082,-1123295.0611827755,39
-1123295.782712,-1123295.0612370707,39
-1123295.782852,-1123295.0613075444,39
-1123295.783557,-1123295.0613445558,39
-1123295.78295,-1123295.061356072,39
-1123294.602009,-1123295.0360478847,39
-1123294.973135,-1123295.0450869869,39
-1123295.232132,-1123295.0505288444,39
-1123295.468771,-1123295.0560125648,39
-1123295.621473,-1123295.0584326284,39
-1123295.711559,-1123295.059792283,39
-1123295.713119,-1123295.0590792343,39
-1123290.726042,-1123294.9180384686,39
-1123292.345875,-1123294.943441469,39
-1123295.890923,-1123295.010117763,39
-1123295.904117,-1123295.0104960082,39
-1123295.912307,-1123295.010660066,39
-1123295.91534,-1123295.0108294105,39
-1123295.902349,-1123295.0108294105,39
-1123295.881761,-1123295.0103628114,39
-1123295.904497,-1123295.010855005,39
-1123295.905864,-1123295.010904304,39
-1123295.906915,-1123295.0109791402,39
-1123295.908033,-1123295.0109923896,39
-1123294.215535,-1123294.9751831093,39
-1123295.908521,-1123295.0110763656,39
-1123295.909043,-1123295.011097516,39
-1123295.909514,-1123295.0111084473,39
-1123295.909886,-1123295.0111520616,39
-1123295.910235,-1123295.0111775105,39
-1123295.910565,-1123295.0112154107,39
-1123295.910814,-1123295.0112589286,39
-1123295.911038,-1123295.0112993729,39
-1123295.911322,-1123295.0113527977,39
-1123295.911511,-1123295.011396453,39
-1123294.637715,-1123294.9847718785,39
-1123295.911736,-1123295.011445827,39
-1123295.91194,-1123295.0114938854,39
-1123295.912113,-1123295.0115585127,39
-1123295.912187,-1123295.0116177266,39
-1123295.912309,-1123295.0116288727,39
-1123295.902349,-1123295.0108294105,39
-1123295.881761,-1123295.0103628114,39
-1123295.904497,-1123295.010855005,39
-1123295.905864,-1123295.010904304,39
-1123295.906915,-1123295.010979142,39
-1123295.232528,-1123294.9958394861,39
-1123295.908033,-1123295.0109923896,39
-1123295.908521,-1123295.0110763637,39
-1123295.909043,-1123295.0110975178,39
-1123295.909514,-1123295.0111084455,39
-1123295.909886,-1123295.0111520635,39
-1123295.910235,-1123295.0111775105,39
-1123295.910565,-1123295.0112154107,39
-1123295.910814,-1123295.0112589286,39
-1123295.911038,-1123295.011299371,39
-1123295.911322,-1123295.0113527977,39
-1123295.453032,-1123295.0015785268,39
-1123295.911511,-1123295.011396453,39
-1123295.911736,-1123295.0114458269,39
-1123295.91194,-1123295.0114938836,39
-1123295.912113,-1123295.0115585127,39
-1123295.912187,-1123295.0116177266,39
-1123295.912309,-1123295.0116288727,39
-1123295.909973,-1123295.0116288727,39
-1123295.891081,-1123295.0111214407,39
-1123295.909089,-1123295.0116080823,39
-1123295.910111,-1123295.0116361722,39
-1123295.681763,-1123295.005659442,39
-1123295.910173,-1123295.011652033,39
-1123295.910264,-1123295.01167241,39
-1123295.910351,-1123295.0116997047,39
