DFT,MACE,num_al
-1077520.363968,-767.1783580731159,40
-1077520.364034,-767.1783253602932,40
-1077520.36408,-767.1783338523304,40
-1077520.364091,-767.178606996854,40
-1077520.363168,-767.1786846714402,40
-1077519.300252,-766.2092348237861,40
-1077519.742597,-766.597521451711,40
-1077519.944154,-766.7688709090587,40
-1077519.990007,-766.8059168884038,40
-1077520.102178,-766.9089257293269,40
-1077520.251735,-767.061456566472,40
-1077515.622526,-762.6406859297815,40
-1077516.992774,-763.9612028734705,40
-1077520.376328,-767.1550007120471,40
-1077520.377262,-767.1614034022084,40
-1077520.387905,-767.1706870766103,40
-1077520.401202,-767.1835945702287,40
-1077520.410846,-767.1927448357584,40
-1077520.413459,-767.1954775983436,40
-1077520.400614,-767.1954775983431,40
-1077520.381172,-767.1772524780586,40
-1077520.403844,-767.1987167160522,40
-1077520.404388,-767.1992607477639,40
-1077518.663144,-765.5867458716101,40
-1077520.404531,-767.1990992793302,40
-1077520.404779,-767.1991725217255,40
-1077520.405101,-767.1991904969253,40
-1077520.405372,-767.1993508517919,40
-1077520.405428,-767.1993920093298,40
-1077518.672541,-765.5825829037362,40
-1077519.139463,-766.0239773646887,40
-1077519.69823,-766.5417696789196,40
-1077520.033188,-766.8306903416302,40
-1077520.124558,-766.9054377119122,40
-1077520.27384,-767.0504924223346,40
-1077520.332894,-767.1108150874097,40
-1077515.13174,-762.2061545263228,40
-1077517.181221,-764.1724832444069,40
-1077520.341835,-767.1290209748114,40
-1077520.3568,-767.1403643580269,40
-1077520.365857,-767.1482235690979,40
-1077520.370531,-767.150592373398,40
-1077520.373262,-767.153245095204,40
-1077520.374362,-767.1544724089022,40
-1077520.375162,-767.1554018549258,40
-1077520.376315,-767.1566356281139,40
-1077520.345335,-767.156635628114,40
-1077520.313343,-767.126104375656,40
-1077517.185994,-764.1724832425667,40
-1077520.345979,-767.1573638625952,40
-1077520.346459,-767.157856354957,40
-1077520.346787,-767.1577934228527,40
-1077520.347182,-767.1581317089116,40
-1077520.347308,-767.1581180192209,40
-1077520.347279,-767.1581180192203,40
-1077520.320496,-767.1302565460987,40
-1077520.34579,-767.1562385994711,40
-1077520.34744,-767.1581459225112,40
-1077520.347499,-767.1581198916679,40
-1077518.602,-765.538949710576,40
-1077520.347556,-767.1580247064635,40
-1077520.347568,-767.1577580699096,40
-1077520.347747,-767.1578048101071,40
-1077519.350612,-766.161293390556,40
-1077519.907695,-766.688819281782,40
-1077520.07279,-766.8524331508853,40
-1077520.241363,-767.0202695769176,40
-1077520.300061,-767.0883442331065,40
-1077520.32086,-767.1086906293613,40
-1123290.894937,-760.0129696604819,39
-1123292.54725,-761.5610436278893,39
-1123295.739744,-764.5214303627035,39
-1123295.762168,-764.5437534578074,39
-1123295.778017,-764.5564187988547,39
-1123295.785157,-764.5611110284884,39
-1123295.787401,-764.5621135812665,39
-1123295.789111,-764.5642724635729,39
-1123295.790114,-764.5645570748674,39
-1123295.779699,-764.5645570748666,39
-1123295.75436,-764.5423332147898,39
-1123295.78082,-764.5659881905433,39
-1123294.280677,-763.1825766329279,39
-1123295.781095,-764.5662560792192,39
-1123295.781355,-764.5664648170083,39
-1123295.7818,-764.5668832842114,39
-1123295.781945,-764.5671190405837,39
-1123295.782082,-764.5668776297338,39
-1123295.782712,-764.5668523745383,39
-1123295.782852,-764.5668535702242,39
-1123295.783557,-764.5667524095451,39
-1123295.78295,-764.5667740593851,39
-1123294.602009,-763.4517435069617,39
-1123294.973135,-763.8058152609782,39
-1123295.232132,-764.040327616756,39
-1123295.468771,-764.2577810515279,39
-1123295.621473,-764.4043592013392,39
-1123295.711559,-764.4921737164768,39
-1123295.713119,-764.4952664473027,39
-1123290.726042,-759.7558002612847,39
-1123292.345875,-761.2866009204074,39
-1123295.890923,-764.5384432498538,39
-1123295.904117,-764.5480737988628,39
-1123295.912307,-764.5553978381258,39
-1123295.91534,-764.5568613656236,39
-1123295.902349,-764.556861365623,39
-1123295.881761,-764.5358185608867,39
-1123295.904497,-764.5588009681061,39
-1123295.905864,-764.5602495517259,39
-1123295.906915,-764.5601191203139,39
-1123295.908033,-764.5606883966391,39
-1123294.215535,-762.9900377560335,39
-1123295.908521,-764.5607021379813,39
-1123295.909043,-764.561171988795,39
-1123295.909514,-764.5618327835706,39
-1123295.909886,-764.5619669846272,39
-1123295.910235,-764.5622251193618,39
-1123295.910565,-764.5625075591046,39
-1123295.910814,-764.5626098242561,39
-1123295.911038,-764.562504807401,39
-1123295.911322,-764.5625815089976,39
-1123295.911511,-764.5625232362548,39
-1123294.637715,-763.3892571576911,39
-1123295.911736,-764.5626253636026,39
-1123295.91194,-764.5626255534734,39
-1123295.912113,-764.5627313201685,39
-1123295.912187,-764.562625090809,39
-1123295.912309,-764.5626410849657,39
-1123295.902349,-764.556861365623,39
-1123295.881761,-764.5358185608868,39
-1123295.904497,-764.5588009681061,39
-1123295.905864,-764.5602495517254,39
-1123295.906915,-764.5601191208441,39
-1123295.232528,-763.9460469734146,39
-1123295.908033,-764.560688396639,39
-1123295.908521,-764.5607021379813,39
-1123295.909043,-764.5611719887951,39
-1123295.909514,-764.561832783994,39
-1123295.909886,-764.5619669841013,39
-1123295.910235,-764.5622251190383,39
-1123295.910565,-764.5625075591053,39
-1123295.910814,-764.5626098261662,39
-1123295.911038,-764.5625048073341,39
-1123295.911322,-764.5625815077037,39
-1123295.453032,-764.1159742125155,39
-1123295.911511,-764.5625232339112,39
-1123295.911736,-764.5626253625002,39
-1123295.91194,-764.5626255540428,39
-1123295.912113,-764.5627313196081,39
-1123295.912187,-764.5626250901139,39
-1123295.912309,-764.5626410854786,39
-1123295.909973,-764.5626410854792,39
-1123295.891081,-764.543125760614,39
-1123295.909089,-764.5613781867366,39
-1123295.910111,-764.5626580411115,39
-1123295.681763,-764.3328531677272,39
-1123295.910173,-764.5625690735324,39
-1123295.910264,-764.5625231062012,39
-1123295.910351,-764.5624815384385,39
-1123295.910426,-764.5624593069416,39
-1123295.910497,-764.5625017910842,39
-1123295.91056,-764.562418095962,39
-1123295.910606,-764.5623797332939,39
-1123295.910642,-764.5623864453585,39
-1123295.910686,-764.5623329563182,39
-1123295.910754,-764.5622990127627,39
-1123295.75942,-764.4096854226467,39
-1123295.910759,-764.5621811370548,39
-1123295.911207,-764.5621823669579,39
-1123295.845346,-764.497969039338,39
-1123295.884101,-764.5321588179592,39
-1123290.984597,-759.9941235038049,39
-1123292.655422,-761.5973742848553,39
-1123295.821356,-764.5631432315918,39
-1123295.848526,-764.5849067066698,39
-1123295.85548,-764.592705905831,39
-1123295.866186,-764.6032307494144,39
-1123295.873613,-764.6095827835958,39
-1123295.878082,-764.6132641517595,39
-1123295.862465,-764.6132641517598,39
-1123295.841706,-764.5961680585881,39
-1123295.865678,-764.617089118857,39
-1123295.866117,-764.617424859346,39
-1123294.556547,-763.3623542363471,39
-1123295.866818,-764.6181280285602,39
-1123295.867542,-764.6186964305616,39
-1123295.867932,-764.6189074551113,39
-1123295.868156,-764.6191025213935,39
-1123295.868212,-764.6198278689208,39
-1123295.868354,-764.6200105247827,39
-1123295.868485,-764.619967115008,39
-1123295.868533,-764.6199879478766,39
-1123295.866848,-764.6200398839358,39
-1123294.67023,-763.4486929415335,39
-1123295.263576,-764.0093510069875,39
-1123295.385326,-764.1327466062555,39
-1123295.609973,-764.3516606197754,39
-1123295.700841,-764.4394885108577,39
-1123295.776113,-764.5198146127764,39
-1123295.802832,-764.5453202227603,39
-1169066.360431,-757.4013841448151,38
-1169067.536754,-758.5018494558411,38
-1169071.209497,-761.8551592066015,38
-1169071.253246,-761.8957473583505,38
-1169071.284484,-761.9211969768546,38
-1169071.299398,-761.9355805830315,38
-1169071.299637,-761.9325467516924,38
-1169071.290187,-761.9325467516924,38
-1169071.291888,-761.9332418584016,38
-1169071.295384,-761.93718311151,38
-1169071.299756,-761.9407830339452,38
-1169071.305085,-761.9452342615699,38
-1169069.017265,-759.8468931851492,38
-1169071.305739,-761.9462315295902,38
-1169071.307001,-761.9485179974965,38
-1169071.307881,-761.9498554508832,38
-1169071.308572,-761.9507653393846,38
-1169071.309092,-761.9513403422333,38
-1169071.309558,-761.9515673042083,38
-1169071.310171,-761.9526539566709,38
-1169071.310336,-761.953433649749,38
-1169071.310593,-761.9537190622659,38
-1169071.310714,-761.9541256494538,38
-1169069.555625,-760.3489313662205,38
-1169071.310902,-761.9543796374478,38
-1169071.31105,-761.954908520378,38
-1169071.311146,-761.9550865063378,38
-1169071.311216,-761.955526629735,38
-1169071.311254,-761.9558561862143,38
-1169071.310865,-761.9558561858437,38
-1169070.259324,-761.0101292473265,38
-1169070.512053,-761.2275324253767,38
-1169070.871007,-761.5234157507807,38
-1169071.035205,-761.680289302865,38
